"ER_N=300_p=0.006371",300.000000, 290, 637, 2.123333, 0.006003, 77.924133, 2.447658, 195.880890, 0.735937, 17, 4.223333, 1154.037598, 85, 0.720000
"ER_N=300_p=0.006421",300.000000, 293, 593, 1.976667, -0.002754, 95.745354, 2.360949, 179.119263, 0.757031, 17, 3.913333, 1309.745972, 95, 0.686667
"ER_N=300_p=0.006472",300.000000, 295, 564, 1.880000, -0.018339, 103.890053, 2.401965, 191.728958, 0.737865, 17, 3.743333, 1153.235962, 125, 0.586667
"ER_N=300_p=0.006522",300.000000, 291, 556, 1.853333, -0.011737, 112.778534, 2.358876, 188.025360, 0.750833, 16, 3.696667, 1225.397827, 144, 0.523333
"ER_N=300_p=0.006572",300.000000, 287, 570, 1.900000, -0.010069, 94.042770, 2.296297, 176.005234, 0.763854, 15, 3.783333, 1176.916870, 129, 0.566667
"ER_N=300_p=0.006622",300.000000, 290, 546, 1.820000, -0.026597, 114.641724, 2.347996, 179.967056, 0.755260, 15, 3.620000, 1126.680054, 146, 0.510000
"ER_N=300_p=0.006672",300.000000, 294, 636, 2.120000, 0.015839, 89.833580, 2.459981, 198.649796, 0.736406, 17, 4.206666, 1215.189209, 91, 0.700000
"ER_N=300_p=0.006722",300.000000, 297, 615, 2.050000, 0.004701, 104.899513, 2.406315, 183.194443, 0.757187, 17, 4.076667, 1205.235596, 115, 0.620000
"ER_N=300_p=0.006773",300.000000, 294, 626, 2.086667, -0.038511, 97.360153, 2.404323, 195.900742, 0.739115, 15, 4.163333, 1152.996582, 113, 0.626667
"ER_N=300_p=0.006823",300.000000, 293, 601, 2.003333, -0.039899, 93.596550, 2.391749, 187.364487, 0.745208, 15, 3.980000, 1223.880493, 109, 0.636667
"ER_N=300_p=0.006873",300.000000, 296, 598, 1.993333, 0.026593, 97.203178, 2.427947, 184.806183, 0.750208, 16, 3.973333, 1111.786621, 111, 0.633333
"ER_N=300_p=0.006923",300.000000, 297, 649, 2.163333, 0.008934, 85.033241, 2.497296, 200.846161, 0.741146, 15, 4.306667, 1259.786865, 83, 0.726667
"ER_N=300_p=0.006973",300.000000, 297, 628, 2.093333, 0.028889, 94.813705, 2.494567, 185.640747, 0.749896, 16, 4.156667, 1141.635986, 108, 0.643333
"ER_N=300_p=0.007023",300.000000, 295, 651, 2.170000, 0.007029, 87.152641, 2.387287, 195.911606, 0.741719, 16, 4.300000, 1302.999756, 96, 0.683333
"ER_N=300_p=0.007074",300.000000, 298, 631, 2.103333, 0.002595, 105.682045, 2.503174, 194.103561, 0.733750, 17, 4.180000, 1156.280029, 116, 0.616667
"ER_N=300_p=0.007124",300.000000, 297, 651, 2.170000, 0.011452, 87.911873, 2.465428, 199.736176, 0.739427, 15, 4.310000, 1404.167480, 81, 0.733333
"ER_N=300_p=0.007174",300.000000, 293, 626, 2.086667, -0.010328, 80.134445, 2.439303, 182.930725, 0.754583, 15, 4.150000, 1186.250122, 75, 0.753333
"ER_N=300_p=0.007224",300.000000, 294, 660, 2.200000, 0.005783, 91.782051, 2.475276, 191.311356, 0.743229, 16, 4.360000, 1367.117920, 92, 0.696667
"ER_N=300_p=0.007274",300.000000, 293, 625, 2.083333, 0.005695, 90.551262, 2.424169, 195.395386, 0.740469, 15, 4.143333, 1184.836182, 116, 0.616667
